Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1594579386.059280,19.000000,0.000000,4272.307617,4301.538574,4099.487305,4055.897461,4180.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.066982,20.000000,0.000000,4259.487305,4283.077148,4096.410156,4022.564209,4175.384766,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,10.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.293726
1594579386.074883,21.000000,0.000000,4272.820313,4295.384766,4114.871582,4032.307617,4190.256348,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.082585,22.000000,0.000000,4293.846191,4309.743652,4133.333496,4083.076904,4200.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,11.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,3.864354
1594579386.090487,23.000000,0.000000,4288.717773,4299.487305,4138.974121,4053.846191,4195.384766,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.098188,24.000000,0.000000,4274.871582,4297.436035,4142.051270,3998.461426,4194.358887,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,12.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.031250,-0.062501,-76.563667,-38.281834,3.477918
1594579386.106090,25.000000,0.000000,4275.897461,4317.948730,4135.897461,4036.923096,4195.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.113792,26.000000,0.000000,4268.205078,4315.897461,4109.230957,4076.410156,4188.717773,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,13.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,3.130127
1594579386.121693,27.000000,0.000000,4259.487305,4299.487305,4098.461426,4054.871826,4178.461426,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.129595,28.000000,0.000000,4271.282227,4305.641113,4120.512695,4061.538574,4182.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,14.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,2.817114
1594579386.137496,29.000000,0.000000,4273.333496,4315.897461,4126.666504,4075.384521,4192.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.145397,30.000000,0.000000,4261.025879,4309.743652,4115.384766,4017.948730,4193.846191,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,15.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.000015,0.000000,-0.062501,-76.563667,-38.281834,2.535403
1594579386.153099,31.000000,0.000000,4262.563965,4311.794922,4122.563965,4003.589844,4189.743652,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.160801,32.000000,0.000000,4272.820313,4328.205078,4137.948730,4076.410156,4191.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,16.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,2.281862
1594579386.168702,33.000000,0.000000,4271.282227,4317.948730,4129.230957,4089.743652,4185.641113,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.176604,34.000000,0.000000,4268.717773,4297.436035,4126.153809,4056.923096,4182.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,17.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,2.053676
1594579386.184506,35.000000,0.000000,4287.179688,4328.205078,4155.384766,4064.102539,4210.256348,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.192207,36.000000,0.000000,4291.282227,4338.461426,4154.871582,4064.615479,4216.922852,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,18.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,1.848308
1594579386.199909,37.000000,0.000000,4270.256348,4303.589844,4121.538574,4041.538574,4183.077148,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.207610,38.000000,0.000000,4265.128418,4293.333496,4123.589844,4032.307617,4172.307617,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,19.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,1.663478
1594579386.215512,39.000000,0.000000,4251.282227,4293.333496,4118.461426,4024.615479,4165.128418,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.223214,40.000000,0.000000,4227.179688,4281.025879,4089.230713,4034.871826,4145.641113,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,20.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,1.497130
1594579386.231115,41.000000,0.000000,4232.820313,4281.025879,4089.743652,4050.256348,4151.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.238817,42.000000,0.000000,4257.436035,4285.128418,4109.743652,4036.410156,4171.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,21.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,1.347417
1594579386.246719,43.000000,0.000000,4272.820313,4295.384766,4119.487305,4039.487061,4188.205078,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.254620,44.000000,0.000000,4268.205078,4315.897461,4120.512695,4045.128174,4191.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,22.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,1.212675
1594579386.262522,45.000000,0.000000,4255.384766,4315.897461,4116.922852,4026.153809,4175.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.270224,46.000000,0.000000,4255.897461,4299.487305,4115.384766,4027.179443,4167.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,23.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,1.091408
1594579386.278125,47.000000,0.000000,4272.307617,4305.641113,4125.641113,4037.435791,4187.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.285827,48.000000,0.000000,4277.948730,4324.102539,4134.871582,4049.743652,4205.641113,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,24.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.982267
1594579386.293728,49.000000,0.000000,4262.051270,4301.538574,4121.538574,4067.179443,4193.846191,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.301430,50.000000,0.000000,4252.307617,4260.512695,4101.025879,4042.564209,4172.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,25.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.884040
1594579386.309331,51.000000,0.000000,4263.077148,4274.871582,4096.922852,4012.307617,4169.743652,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.317033,52.000000,0.000000,4275.897461,4315.897461,4113.333496,4036.410156,4184.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,26.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.795636
1594579386.324934,53.000000,0.000000,4282.051270,4317.948730,4132.820313,4068.718018,4199.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.332636,54.000000,0.000000,4276.922852,4291.282227,4126.666504,4059.487061,4197.436035,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,27.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.716073
1594579386.340538,55.000000,0.000000,4275.384766,4297.436035,4120.512695,4035.897461,4192.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.348439,56.000000,0.000000,4289.230957,4313.846191,4138.461426,4046.666748,4204.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,28.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.644465
1594579386.356141,57.000000,0.000000,4286.666504,4309.743652,4135.384766,4084.102539,4203.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.363842,58.000000,0.000000,4274.358887,4320.000000,4118.461426,4105.128418,4192.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,29.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.580019
1594579386.371544,59.000000,0.000000,4261.538574,4324.102539,4105.128418,4079.487061,4177.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.379246,60.000000,0.000000,4249.230957,4299.487305,4098.461426,4021.538574,4167.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,30.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.522017
1594579386.386947,61.000000,0.000000,4269.230957,4313.846191,4120.512695,4014.358887,4197.436035,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.394649,62.000000,0.000000,4291.794922,4336.410156,4136.922852,4074.358887,4215.384766,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,31.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.469815
1594579386.402550,63.000000,0.000000,4271.282227,4311.794922,4113.333496,4105.641113,4184.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.410252,64.000000,0.000000,4242.563965,4281.025879,4089.230713,4038.974365,4157.948730,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,32.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.422834
1594579386.418154,65.000000,0.000000,4243.077148,4278.974121,4092.307617,3996.923096,4166.666504,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.425855,66.000000,0.000000,4263.077148,4303.589844,4107.692383,4064.102539,4185.641113,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,33.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.380550
1594579386.433757,67.000000,0.000000,4274.358887,4315.897461,4116.410156,4082.564209,4190.769043,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.441459,68.000000,0.000000,4271.794922,4295.384766,4120.000000,4042.051270,4193.846191,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,34.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.342495
1594579386.449360,69.000000,0.000000,4276.410156,4285.128418,4127.179688,4058.974365,4202.051270,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.457262,70.000000,0.000000,4282.051270,4293.333496,4128.717773,4073.333252,4201.025879,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,35.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.308246
1594579386.465164,71.000000,0.000000,4280.512695,4301.538574,4127.692383,4052.820557,4196.410156,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.472865,72.000000,0.000000,4267.692383,4297.436035,4120.000000,4055.384521,4190.769043,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,36.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.277421
1594579386.480767,73.000000,0.000000,4255.384766,4301.538574,4107.692383,4063.076904,4183.589844,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.488468,74.000000,0.000000,4267.692383,4322.051270,4112.307617,4063.076904,4187.692383,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,37.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.249679
1594579386.496370,75.000000,0.000000,4273.846191,4315.897461,4105.641113,4055.384521,4178.974121,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.504071,76.000000,0.000000,4250.769043,4272.820313,4084.615479,4033.846191,4152.307617,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,38.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.224711
1594579386.511973,77.000000,0.000000,4240.000000,4258.461426,4087.692383,4030.769287,4155.384766,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.519674,78.000000,0.000000,4262.051270,4291.282227,4107.179688,4063.589844,4179.487305,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,39.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.202240
1594579386.527576,79.000000,0.000000,4276.922852,4311.794922,4115.384766,4079.487061,4188.205078,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.535277,80.000000,0.000000,4284.615234,4305.641113,4129.743652,4069.230713,4193.333496,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,40.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.182016
1594579386.543179,81.000000,0.000000,4306.666504,4322.051270,4152.307617,4070.256348,4211.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.550880,82.000000,0.000000,4308.717773,4354.871582,4144.615234,4074.871826,4213.846191,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,41.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.163814
1594579386.558582,83.000000,0.000000,4287.692383,4348.717773,4124.615234,4085.128174,4196.410156,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.566284,84.000000,0.000000,4278.461426,4315.897461,4121.538574,4085.641113,4182.563965,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,42.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,0.147433
1594579386.574185,85.000000,0.000000,4274.358887,4313.846191,4113.846191,4052.307617,4174.871582,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.581887,86.000000,0.000000,4271.282227,4332.307617,4112.307617,4041.538574,4185.641113,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,43.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,0.132690
1594579386.589588,87.000000,0.000000,4274.358887,4320.000000,4127.179688,4061.538574,4192.307617,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.597290,88.000000,0.000000,4265.641113,4297.436035,4115.897461,4051.794922,4171.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,44.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,3.947604
1594579386.604991,89.000000,0.000000,4254.358887,4299.487305,4093.846191,4033.333252,4168.205078,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.612693,90.000000,0.000000,4258.461426,4303.589844,4103.077148,4037.435791,4190.769043,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,45.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,3.552844
1594579386.620595,91.000000,0.000000,4272.307617,4307.692383,4121.025879,4046.666748,4193.846191,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.628296,92.000000,0.000000,4290.256348,4336.410156,4133.333496,4071.794922,4188.205078,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,46.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,7.025743
1594579386.636198,93.000000,0.000000,4305.641113,4361.025879,4153.333496,4113.846191,4202.563965,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.643900,94.000000,0.000000,4317.436035,4354.871582,4154.358887,4110.769043,4219.487305,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,47.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,6.323168
1594579386.651801,95.000000,0.000000,4311.282227,4340.512695,4125.641113,4055.897461,4211.282227,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.659503,96.000000,0.000000,4290.256348,4324.102539,4115.897461,4044.615479,4195.897461,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,48.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.031250,-0.062501,-76.563667,-38.281834,5.690852
1594579386.667404,97.000000,0.000000,4291.794922,4322.051270,4133.333496,4081.538574,4201.025879,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.675106,98.000000,0.000000,4303.077148,4342.563965,4131.794922,4072.307617,4205.128418,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,49.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,8.949950
1594579386.683008,99.000000,0.000000,4288.717773,4346.666504,4112.820313,4050.769287,4194.871582,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.690709,100.000000,0.000000,4258.974121,4317.948730,4089.743652,4042.564209,4170.769043,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,50.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.031250,-0.062501,-76.563667,-38.281834,8.054955
1594579386.698611,101.000000,0.000000,4255.897461,4309.743652,4081.538574,4023.076904,4160.000000,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.706312,102.000000,0.000000,4294.871582,4344.615234,4110.769043,4053.846191,4190.256348,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,51.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,7.249459
1594579386.714214,103.000000,0.000000,4312.820313,4338.461426,4120.512695,4103.589844,4211.282227,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.722116,104.000000,0.000000,4296.410156,4295.384766,4101.538574,4069.230713,4202.563965,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,52.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,6.524513
1594579386.730017,105.000000,0.000000,4291.282227,4303.589844,4110.256348,4026.666748,4201.025879,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.737918,106.000000,0.000000,4289.743652,4330.256348,4116.410156,4055.897461,4194.871582,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,53.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.031250,-0.093751,-76.563667,-38.281834,5.872062
1594579386.745620,107.000000,0.000000,4280.000000,4317.948730,4100.512695,4063.076904,4182.563965,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.753322,108.000000,0.000000,4290.769043,4305.641113,4114.871582,4041.538574,4196.410156,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,54.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,5.284856
1594579386.761023,109.000000,0.000000,4323.077148,4328.205078,4148.205078,4054.871826,4226.153809,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.768725,110.000000,0.000000,4325.128418,4334.358887,4136.410156,4071.794922,4224.615234,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,55.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.756371
1594579386.776427,111.000000,0.000000,4294.871582,4305.641113,4103.077148,4077.435791,4194.358887,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.784128,112.000000,0.000000,4296.922852,4322.051270,4114.358887,4083.076904,4194.358887,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,56.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,4.280733
1594579386.791830,113.000000,0.000000,4324.615234,4365.128418,4135.897461,4071.794922,4212.820313,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.799531,114.000000,0.000000,4323.077148,4363.077148,4127.179688,4055.897461,4206.153809,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,57.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,7.680843
1594579386.807233,115.000000,0.000000,4297.948730,4340.512695,4116.922852,4063.589844,4189.230957,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.814934,116.000000,0.000000,4287.692383,4338.461426,4121.025879,4067.179443,4184.615234,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,58.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,6.912759
1594579386.822636,117.000000,0.000000,4300.512695,4342.563965,4134.358887,4072.307617,4193.333496,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.830338,118.000000,0.000000,4305.128418,4338.461426,4131.794922,4079.487061,4189.743652,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,59.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,6.221483
1594579386.838239,119.000000,0.000000,4290.769043,4324.102539,4115.897461,4052.820557,4175.897461,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579386.845941,120.000000,0.000000,4289.230957,4324.102539,4115.897461,4045.128174,4188.717773,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,60.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,5.599335
