title:eeg_02, start timestamp:1594579772.919653, stop timestamp:1594579826.851280, headset type:INSIGHT, headset serial:A1D2064AFA, headset firmware:930, subject name:Samu, channels:57, sampling rate:eeg_128;mot_64;pow_8, samples:6919      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1594579789.719474,127.000000,0.000000,4226.666504,4278.974121,4073.846191,4015.384521,4134.358887,241.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.727170,0.000000,0.000000,4258.461426,4301.538574,4121.025879,4081.025635,4174.358887,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,0.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-10.580161,2.175947,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.735065,1.000000,0.000000,4273.333496,4303.589844,4127.179688,4098.461426,4180.000000,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.742761,2.000000,0.000000,4251.282227,4287.179688,4100.512695,4058.974365,4155.384766,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-13.350328,1.958352,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.750656,3.000000,0.000000,4240.512695,4287.179688,4105.641113,4075.384521,4161.025879,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.758352,4.000000,0.000000,4248.717773,4289.230957,4114.358887,4082.051270,4174.871582,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,2.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-12.015295,1.762517,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.766248,5.000000,0.000000,4245.128418,4274.871582,4103.077148,4030.769287,4166.666504,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.774144,6.000000,0.000000,4232.307617,4270.769043,4103.077148,4028.205078,4166.666504,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,3.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-14.641950,1.586265,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.782040,7.000000,0.000000,4220.512695,4270.769043,4100.000000,4066.153809,4167.692383,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.789935,8.000000,0.000000,4192.820313,4250.256348,4064.102539,4040.512939,4133.846191,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,4.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-13.177754,1.427639,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.797631,9.000000,0.000000,4177.436035,4250.256348,4051.794922,4002.051270,4120.512695,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,22.754311,16.108257,6.515763,3.723802,2.116431,9.161687,10.908761,3.796239,2.195197,1.122113,28.184126,19.806496,7.203640,4.622926,2.476289,24.426430,18.404327,9.772325,4.266173,3.200673,27.015720,22.163702,8.861399,4.622774,2.586121
1594579789.805327,10.000000,0.000000,4186.666504,4272.820313,4071.281982,4018.461426,4144.102539,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,5.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-11.859979,1.284875,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.813023,11.000000,0.000000,4175.897461,4260.512695,4064.102539,4033.846191,4143.589844,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.820719,12.000000,0.000000,4164.615234,4252.307617,4057.948730,4034.871826,4135.384766,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,6.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-14.502165,1.156387,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.828414,13.000000,0.000000,4191.282227,4270.769043,4081.538574,4031.281982,4152.820313,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.836110,14.000000,0.000000,4205.641113,4270.769043,4085.128174,4020.000000,4151.794922,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,7.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-16.880131,1.040749,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.844006,15.000000,0.000000,4172.307617,4246.153809,4050.256348,4018.974365,4111.794922,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.851702,16.000000,0.000000,4136.922852,4231.794922,4013.846191,4004.615479,4074.358887,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,8.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-19.020302,0.936674,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.859598,17.000000,0.000000,4145.128418,4233.846191,4011.281982,3990.256348,4070.769287,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.867294,18.000000,0.000000,4167.692383,4242.051270,4030.256348,4003.589844,4087.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,9.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.156252,-0.031250,-76.563667,-17.118271,0.843006,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.875190,19.000000,0.000000,4174.871582,4254.358887,4048.718018,4008.718018,4106.666504,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.882886,20.000000,0.000000,4188.717773,4262.563965,4068.718018,4008.718018,4129.743652,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,10.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-19.234629,0.758706,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.890781,21.000000,0.000000,4213.333496,4258.461426,4084.615479,4048.718018,4144.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.898478,22.000000,0.000000,4230.769043,4266.666504,4089.743652,4081.025635,4147.179688,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,11.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-17.311165,0.682835,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.906373,23.000000,0.000000,4235.897461,4285.128418,4091.281982,4073.846191,4156.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.914269,24.000000,0.000000,4238.974121,4287.179688,4103.077148,4083.589844,4174.871582,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,12.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-19.408232,0.614552,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.922165,25.000000,0.000000,4231.282227,4274.871582,4104.615234,4069.230713,4175.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,23.502855,17.348646,5.757053,4.346877,2.063087,9.305117,11.436544,3.893952,2.275809,1.030947,26.127277,20.364519,6.836226,4.846303,2.496894,22.195240,18.920139,8.817634,5.431204,3.231562,24.743126,23.179279,8.075068,4.893025,2.591003
1594579789.929861,26.000000,0.000000,4207.179688,4262.563965,4076.410156,4018.461426,4149.230957,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,13.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-17.467409,0.553097,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.937757,27.000000,0.000000,4209.230957,4268.717773,4069.743652,4034.871826,4150.256348,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.945653,28.000000,0.000000,4232.820313,4287.179688,4101.538574,4086.153809,4189.230957,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,14.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-19.548851,0.497787,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.953548,29.000000,0.000000,4241.538574,4295.384766,4123.589844,4085.128174,4215.384766,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.961444,30.000000,0.000000,4241.025879,4291.282227,4117.948730,4073.333252,4208.205078,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,15.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-17.593966,0.448008,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.969339,31.000000,0.000000,4239.487305,4293.333496,4110.769043,4071.281982,4196.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.977036,32.000000,0.000000,4254.871582,4305.641113,4129.230957,4074.871826,4212.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,16.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.093751,-0.031250,-76.563667,-19.662752,0.403207,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.984931,33.000000,0.000000,4295.897461,4324.102539,4163.077148,4122.051270,4246.153809,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579789.992827,34.000000,0.000000,4310.256348,4320.000000,4171.794922,4156.410156,4251.282227,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,17.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-21.524660,0.362887,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.000723,35.000000,0.000000,4290.256348,4301.538574,4151.282227,4107.692383,4231.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.008419,36.000000,0.000000,4271.794922,4297.436035,4128.205078,4061.538574,4208.717773,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,18.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.000015,0.125002,-0.031250,-76.563667,-19.372194,0.326598,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.016115,37.000000,0.000000,4271.282227,4311.794922,4135.384766,4101.025879,4201.025879,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.023811,38.000000,0.000000,4293.846191,4328.205078,4171.282227,4147.692383,4223.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,19.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-17.434975,0.293938,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.031506,39.000000,0.000000,4290.256348,4311.794922,4156.922852,4101.025879,4216.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.039202,40.000000,0.000000,4251.794922,4285.128418,4105.641113,4041.025635,4176.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,20.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.000015,0.125002,-0.031250,-76.563667,-15.691478,0.264544,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.046898,41.000000,0.000000,4257.948730,4303.589844,4120.512695,4088.205078,4193.846191,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,23.246874,17.746052,5.225102,4.941704,2.031544,9.035788,10.723197,3.848744,2.307160,0.964694,22.862068,19.685644,6.290804,4.981997,2.539200,19.036812,18.036964,7.704478,6.851603,3.330493,21.070259,22.225634,7.199394,5.152768,2.620614
1594579790.054594,42.000000,0.000000,4288.717773,4332.307617,4154.358887,4140.512695,4231.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,21.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-17.950514,0.238090,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.062290,43.000000,0.000000,4272.307617,4326.153809,4133.846191,4103.589844,4216.922852,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.069985,44.000000,0.000000,4260.000000,4317.948730,4128.717773,4075.897461,4203.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,22.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-16.155462,0.214281,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.077881,45.000000,0.000000,4282.563965,4328.205078,4155.384766,4101.025879,4218.461426,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.085577,46.000000,0.000000,4290.769043,4326.153809,4150.256348,4117.948730,4220.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,23.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-18.368099,0.192853,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.093473,47.000000,0.000000,4294.871582,4324.102539,4138.974121,4109.743652,4221.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.101169,48.000000,0.000000,4320.512695,4332.307617,4156.922852,4107.692383,4237.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,24.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-16.531290,0.173568,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.109064,49.000000,0.000000,4305.641113,4320.000000,4146.666504,4101.025879,4216.922852,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.116760,50.000000,0.000000,4257.436035,4295.384766,4107.692383,4094.358887,4174.871582,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,25.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-18.706345,0.156211,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.124656,51.000000,0.000000,4281.025879,4313.846191,4134.871582,4127.179688,4204.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.132352,52.000000,0.000000,4342.051270,4352.820313,4204.615234,4176.922852,4273.846191,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,26.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-16.835709,0.140590,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.140247,53.000000,0.000000,4332.307617,4342.563965,4198.974121,4177.948730,4276.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.147943,54.000000,0.000000,4268.717773,4293.333496,4130.256348,4114.871582,4210.769043,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,27.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-18.980322,0.126531,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.155839,55.000000,0.000000,4252.307617,4291.282227,4120.000000,4081.538574,4186.153809,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.163535,56.000000,0.000000,4273.333496,4324.102539,4154.358887,4110.769043,4215.384766,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,28.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-20.910473,0.113878,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.171430,57.000000,0.000000,4250.769043,4303.589844,4132.307617,4096.410156,4212.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,21.870218,17.322241,4.866857,5.285717,2.013626,8.231881,9.068149,3.599627,2.228417,0.919227,19.055706,18.246855,5.644610,4.902650,2.571703,15.225235,16.140430,6.627393,8.011797,3.523108,16.551739,19.757469,6.369448,5.207221,2.668484
1594579790.179126,58.000000,0.000000,4217.948730,4272.820313,4098.461426,4062.564209,4186.666504,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,29.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-18.819426,3.930673,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.187022,59.000000,0.000000,4215.384766,4283.077148,4099.487305,4070.769287,4176.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.194918,60.000000,0.000000,4229.230957,4301.538574,4112.820313,4084.615479,4177.436035,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,30.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-20.765667,3.537606,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.202814,61.000000,0.000000,4238.461426,4299.487305,4116.410156,4085.128174,4186.153809,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.210710,62.000000,0.000000,4226.666504,4278.974121,4101.025879,4082.051270,4184.615234,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,31.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-22.517284,3.183845,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.218605,63.000000,0.000000,4221.025879,4276.922852,4102.051270,4084.102539,4180.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.226301,64.000000,0.000000,4238.974121,4307.692383,4129.743652,4088.205078,4198.461426,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,32.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-24.093739,2.865461,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.233997,65.000000,0.000000,4252.307617,4322.051270,4145.128418,4097.948730,4220.000000,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.241693,66.000000,0.000000,4258.461426,4317.948730,4146.153809,4117.436035,4225.641113,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,33.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-25.512548,2.578915,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.249589,67.000000,0.000000,4267.692383,4328.205078,4154.358887,4127.179688,4231.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.257285,68.000000,0.000000,4261.025879,4332.307617,4151.282227,4108.717773,4234.871582,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,34.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-22.961294,2.321023,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.265181,69.000000,0.000000,4231.282227,4307.692383,4124.615234,4087.692383,4216.410156,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.272877,70.000000,0.000000,4221.025879,4301.538574,4117.948730,4096.922852,4201.538574,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,35.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-20.665163,2.088921,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.280772,71.000000,0.000000,4255.384766,4326.153809,4152.307617,4108.717773,4226.666504,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.288468,72.000000,0.000000,4269.743652,4330.256348,4163.077148,4107.179688,4245.641113,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,36.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-22.426830,1.880029,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.296364,73.000000,0.000000,4249.743652,4311.794922,4140.512695,4121.538574,4233.846191,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,19.737457,16.339375,4.635262,5.289217,2.015784,7.048951,7.064783,3.192538,2.028894,0.897654,15.659277,16.657148,5.053654,4.601213,2.582574,11.609351,13.882659,5.799093,8.509484,3.845780,12.593863,16.616308,5.772461,5.010454,2.729203
1594579790.304260,74.000000,0.000000,4264.102539,4324.102539,4157.948730,4148.205078,4243.077148,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,37.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-24.012331,1.692026,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.312156,75.000000,0.000000,4285.641113,4332.307617,4184.102539,4148.205078,4257.436035,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.320051,76.000000,0.000000,4266.666504,4320.000000,4169.743652,4127.179688,4244.102539,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,38.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-21.611097,1.522823,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.327947,77.000000,0.000000,4247.179688,4311.794922,4147.179688,4108.717773,4230.256348,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594579790.335643,78.000000,0.000000,4249.743652,4315.897461,4140.000000,4111.282227,4231.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,39.000000,0.000000,0.479308,0.453125,0.546875,-0.515625,1.031266,0.125002,-0.031250,-76.563667,-19.449987,1.370541,,,,,,,,,,,,,,,,,,,,,,,,,
